ID,Age,Gender,LicenceCountry,Yrs DL,Points,NCD,Engine cc,Ins Group,Stored,Car Age,Claim
B50787428,52,M,UK,9,0,4,1400,3,Garage,2,No
B25917957,34,M,UK,5,0,3,1200,3,Garage,13,No
B20308242,33,M,UK,16,0,3,1200,5,Road,2,Yes
A21426710,44,M,UK,24,8,3,1200,4,Garage,2,Yes
A31257923,21,M,UK,2,0,3,1200,3,Garage,8,No
A68216409,43,M,UK,15,0,1,1200,4,Road,1,Yes
B1963924,50,M,UK,28,0,0,1200,4,Garage,3,No
B50434013,31,F,UK,10,0,2,1200,6,Garage,2,No
A14020419,57,F,UK,29,0,4,1400,5,Garage,4,No
A55772016,22,M,UK,4,0,3,1200,2,Garage,13,No
B19308384,27,F,UK,4,0,2,1200,3,Drive,12,No
A67262390,28,M,UK,6,8,4,1400,4,Garage,1,Yes
B98883795,49,M,UK,28,0,2,1200,2,Garage,3,No
B16490250,67,M,UK,24,0,0,1200,5,Garage,1,No
B7380002,53,F,UK,5,0,4,1400,4,Garage,3,No
A97702468,57,M,UK,16,0,0,1200,5,Garage,3,No
A31238610,33,M,UK,9,0,1,1400,6,Garage,1,No
B7235651,54,F,UK,12,0,3,1600,7,Garage,17,Yes
B77537244,39,F,UK,17,0,4,2000,3,Garage,15,No
A89785190,28,F,UK,5,0,3,1400,2,Garage,6,No
B63085985,26,M,UK,9,8,2,1400,2,Garage,19,Yes
A76700021,40,M,UK,18,0,4,1800,6,Road,4,Yes
B28910409,37,F,UK,2,0,3,1400,6,Garage,5,No
A10018047,41,M,UK,15,0,4,1400,4,Garage,19,Yes
B43640204,19,M,UK,1,0,2,1200,4,Road,4,Yes
B68719818,69,F,UK,47,0,2,1200,2,Garage,2,No
B30177402,32,M,UK,8,0,1,1200,6,Garage,1,No
B26958030,48,M,UK,15,0,3,1200,5,Garage,1,No
A52098516,68,F,UK,42,0,1,1600,3,Drive,8,Yes
B4545700,65,M,UK,3,0,4,1200,3,Road,8,Yes
B7892018,64,M,UK,14,0,2,1800,5,Road,3,Yes
A49779230,61,M,UK,29,0,0,1600,2,Drive,12,No
B79437367,68,M,UK,23,0,0,1400,5,Road,14,Yes
A83353365,19,F,UK,1,0,3,1200,6,Road,6,Yes
B19967795,79,F,UK,61,0,1,1600,7,Drive,1,Yes
B35593978,60,M,UK,14,4,1,1200,5,Garage,1,Yes
B90486633,63,M,UK,40,0,1,1200,2,Garage,11,No
A30004160,62,F,UK,40,0,4,1200,2,Garage,3,No
B49275747,38,M,UK,12,0,1,1200,2,Road,1,No
A3469857,58,M,UK,23,4,0,1200,6,Road,5,Yes
A88791524,46,F,UK,11,0,3,1200,6,Garage,7,No
B41731404,50,M,UK,2,0,4,1200,3,Road,1,No
B47801652,24,M,UK,4,0,1,1200,4,Garage,7,Yes
A75945267,59,F,UK,10,0,0,1600,6,Garage,6,Yes
A51484465,21,F,UK,4,0,4,1200,3,Garage,3,No
B24141686,36,F,UK,4,4,4,1200,3,Garage,18,Yes
B41935971,20,F,UK,3,0,2,1200,6,Garage,5,No
A1443658,42,F,UK,17,0,2,1400,2,Garage,4,No
A65156839,38,F,UK,16,0,1,1400,5,Garage,11,No
B69630807,79,F,UK,23,0,3,1200,3,Garage,2,Yes
A64188434,43,F,UK,2,4,1,1200,4,Garage,8,Yes
B86068430,20,M,UK,2,8,0,1200,5,Road,1,Yes
B96097029,77,M,UK,21,0,1,1200,5,Garage,2,No
B87064390,28,F,UK,8,0,1,1800,7,Road,8,Yes
B93599114,71,M,UK,23,0,1,1400,2,Garage,6,No
A17774508,34,M,UK,6,0,3,1400,2,Garage,16,No
A76968456,71,F,UK,37,0,3,1200,5,Garage,1,No
A53040975,29,M,UK,4,0,4,1200,5,Drive,2,No
A58984523,73,M,UK,17,0,0,1600,4,Road,2,Yes
B56662752,71,F,UK,17,0,1,1400,4,Road,6,Yes
B83940384,45,F,UK,22,0,0,1400,2,Road,4,No
A52395384,20,F,UK,2,0,4,1400,2,Garage,5,No
B74018631,40,M,UK,11,0,4,1400,5,Garage,12,No
A77356560,67,M,UK,24,0,3,1400,7,Garage,2,No
A127836,63,M,UK,36,0,4,1400,6,Garage,13,No
A57219841,27,M,UK,6,0,4,1200,6,Garage,1,No
B63798074,67,M,UK,8,0,1,1400,6,Garage,4,No
B16503895,78,M,UK,46,0,3,1600,6,Garage,12,No
A17233402,68,M,UK,1,0,3,1200,2,Road,18,No
A10506253,38,M,UK,3,0,2,1200,3,Garage,1,No
B88501379,54,F,UK,3,0,1,1200,5,Garage,1,No
B4885383,64,F,UK,24,0,3,1200,4,Drive,2,Yes
A81934836,51,F,UK,19,0,2,1200,4,Garage,9,No
A6899123,19,M,UK,2,0,3,1200,4,Garage,3,Yes
B55011895,48,M,UK,14,0,3,1200,2,Garage,1,No
B21840432,37,F,UK,17,8,2,1400,5,Garage,8,Yes
A76828018,53,F,UK,18,0,2,1400,4,Garage,1,No
A58166940,24,F,UK,3,0,2,1800,4,Garage,8,Yes
B99177488,45,F,UK,16,0,2,1200,6,Road,1,No
A65697191,31,M,UK,9,0,2,1400,4,Garage,3,No
B71059894,26,F,UK,3,0,0,1200,3,Garage,1,No
B98936809,80,F,UK,14,0,2,1200,4,Garage,10,Yes
A73633472,58,F,UK,33,0,4,1400,6,Garage,3,No
A38378539,34,F,UK,17,0,1,1600,6,Garage,1,No
A99110704,32,F,UK,2,0,1,1600,3,Road,1,No
A30141524,50,F,UK,25,4,4,1400,6,Garage,4,Yes
B52398315,31,M,UK,2,8,4,1400,6,Drive,1,Yes
B95309710,36,F,UK,5,0,0,1400,6,Garage,3,No
B57605304,44,F,UK,11,0,0,1200,3,Garage,6,No
A43202737,61,F,UK,31,8,0,1600,6,Road,1,Yes
B24269912,63,M,UK,30,0,3,1200,5,0,1,No
B26286273,62,F,UK,5,0,3,1400,2,Garage,1,No
A43223826,48,M,UK,22,0,3,1200,2,Garage,7,No
B82940495,76,F,UK,41,0,2,1200,4,Road,16,Yes
B47409500,32,M,UK,9,0,1,2000,4,Road,4,Yes
A84967531,79,F,UK,36,0,3,1400,5,Garage,7,Yes
A33668170,29,M,UK,6,0,3,1400,2,Garage,7,No
A9725259,36,F,UK,11,8,2,1200,5,Garage,1,Yes
A54539777,64,M,UK,18,0,1,1400,3,Garage,2,No
B94855982,54,F,UK,20,0,3,1200,6,Garage,17,No
B61437915,56,M,UK,32,0,1,1400,4,Garage,18,No
A63124770,34,F,UK,10,8,3,1400,5,Garage,1,Yes
A23411095,60,F,UK,30,0,0,1400,6,Drive,15,Yes
A63703673,69,F,UK,47,0,4,1800,6,Garage,7,Yes
A69825185,33,M,UK,13,0,4,1400,6,Road,11,Yes
A76130505,34,M,UK,14,8,0,1200,2,Garage,7,Yes
B83099886,31,M,UK,8,0,1,1200,5,Road,12,Yes
B44871055,74,F,UK,1,0,3,1600,3,Drive,1,Yes
B74840327,26,M,UK,3,0,1,1800,3,Garage,1,No
A6090706,42,F,UK,4,0,4,1200,2,Garage,1,No
B31415560,66,F,UK,4,0,1,1600,3,Road,2,Yes
A39606797,26,F,UK,6,0,4,1400,3,Garage,11,No
A18838676,49,F,UK,10,0,0,1200,2,Garage,5,No
B40662888,24,M,UK,4,0,0,1600,4,Garage,19,Yes
A62796535,62,M,UK,42,0,4,1600,3,Road,5,Yes
A3185230,23,F,UK,6,0,1,1600,6,Drive,10,Yes
B51623373,63,M,UK,34,8,2,1400,4,Garage,12,Yes
B13352000,72,F,UK,3,0,0,1400,3,Garage,3,Yes
B49821002,52,F,UK,35,0,1,1600,5,Garage,1,No
A11742737,69,F,UK,44,4,2,1400,3,Garage,3,Yes
B35112737,33,M,UK,9,0,3,1400,3,Road,12,No
A98028682,63,M,UK,36,0,1,1200,4,Road,4,Yes
B65121384,64,F,UK,40,0,4,1400,6,Garage,4,Yes
A35656915,72,F,UK,28,0,1,1400,7,Garage,13,Yes
B89683451,26,M,UK,1,0,4,1400,5,Garage,7,No
B93607528,20,M,UK,3,0,2,1200,6,Garage,5,Yes
A47690402,75,F,UK,17,0,2,1400,4,Garage,4,Yes
A18866901,65,F,UK,9,0,4,1600,7,Garage,4,Yes
B28270393,75,M,UK,9,0,0,1200,4,Drive,2,Yes
B43997565,71,M,UK,15,0,0,1200,3,Drive,1,No
B52733823,55,F,UK,13,0,1,1200,2,Road,15,Yes
A79599999,31,F,UK,10,8,2,1400,2,Garage,3,Yes
A68102770,35,M,UK,15,8,4,1200,6,Garage,6,Yes
A76195639,41,M,UK,22,8,0,1400,4,Garage,4,Yes
A13889609,22,M,UK,4,0,2,1400,5,Garage,4,Yes
A13000989,68,M,UK,47,0,0,1400,3,Garage,3,No
A89173842,80,M,UK,47,0,2,1400,3,Road,13,Yes
B2118734,73,F,UK,11,0,2,1200,3,Garage,1,No
B68489446,53,F,UK,5,0,3,1400,5,Garage,5,No
A91789720,61,M,UK,6,0,4,1200,6,Garage,1,No
A5700202,43,M,UK,25,0,2,1400,5,Garage,10,No
B22881634,39,M,UK,9,0,3,1400,2,Garage,11,No
A11942542,29,F,UK,5,0,0,1400,5,Garage,2,No
B44302488,26,F,UK,2,4,0,1200,6,Garage,12,Yes
B95281462,65,M,UK,34,0,3,1400,2,Road,6,Yes
B45211707,70,M,UK,23,0,3,1400,5,Garage,14,Yes
A21094530,45,F,UK,21,0,2,1200,2,Road,1,No
B75371202,46,F,UK,7,0,3,1200,4,Garage,3,No
A92858643,42,F,UK,4,0,1,1400,5,Garage,2,No
A4725016,49,F,UK,25,0,4,1200,4,Garage,13,No
A79671476,56,M,UK,37,0,2,1400,6,Garage,3,No
A41587655,57,M,UK,29,0,2,1600,2,Garage,1,No
B66598786,64,M,UK,3,8,2,1400,4,Road,9,Yes
B72252010,74,M,UK,23,0,0,1200,2,Road,1,Yes
B19529050,46,F,UK,6,0,4,1200,4,Garage,2,No
A43659265,41,F,UK,11,0,3,1400,6,Garage,1,No
A34783329,63,F,UK,9,4,3,1600,2,Garage,13,Yes
A52105619,62,F,UK,13,0,2,1400,2,Garage,1,No
A52369694,72,F,UK,13,0,0,1600,5,Road,4,Yes
B49622832,71,M,UK,49,0,2,1400,2,Garage,15,No
B9536761,60,F,UK,27,0,1,1200,4,Garage,2,No
B82916415,45,F,UK,24,0,4,1400,3,Garage,1,No
B63595094,46,F,UK,28,0,2,1200,2,Garage,15,No
A50655606,22,M,UK,5,0,2,1400,4,Garage,6,Yes
B37184727,42,M,UK,24,0,3,1200,6,Garage,4,No
B11018865,60,F,UK,7,0,3,1600,7,Garage,15,Yes
A10997054,79,M,UK,14,0,1,2000,7,Garage,3,Yes
A74591978,69,F,UK,26,0,2,1600,4,Garage,2,Yes
A49691952,49,M,UK,17,0,2,1600,4,Garage,1,No
A96481384,58,F,UK,35,0,2,1400,5,Road,11,Yes
A55228533,19,M,UK,2,0,2,1400,4,Road,10,Yes
A73061201,52,F,UK,9,0,3,1600,6,Road,15,Yes
A83049159,32,M,UK,2,0,4,1200,3,Garage,1,No
B74754517,74,F,UK,17,0,3,1200,5,Garage,8,Yes
B89241055,73,M,UK,26,0,1,1800,3,Drive,2,Yes
A85273501,35,M,UK,16,0,2,1200,5,Garage,11,No
A51114253,44,M,UK,22,0,0,1200,4,Garage,13,No
A74185464,58,F,UK,31,4,0,1600,4,Garage,6,Yes
B96150102,24,F,UK,6,0,4,1200,3,Drive,1,No
A34429716,30,M,UK,13,0,1,1200,5,Garage,1,No
A83177545,37,F,UK,1,0,3,1600,7,Garage,6,No
A56515429,51,F,UK,26,0,1,1200,4,Garage,12,No
A22956448,34,M,UK,5,0,0,1600,3,Road,7,Yes
B11630396,71,F,UK,28,8,3,1600,3,Garage,13,Yes
A14238261,67,F,UK,1,0,3,1200,2,Road,1,Yes
B18136657,52,F,UK,19,0,3,1200,2,Garage,10,No
B2187229,64,F,UK,22,0,1,1400,4,Garage,2,No
A59042533,65,M,UK,39,0,3,1600,6,Garage,19,Yes
B82351921,19,F,UK,2,0,4,1600,2,Garage,4,No
B97782262,38,F,UK,1,0,1,2000,6,Garage,2,No
A86825552,63,F,UK,25,0,0,1200,3,Garage,14,Yes
A90717787,53,M,UK,24,0,3,1200,3,Road,6,Yes
B49368136,78,M,UK,50,0,2,1200,2,Road,7,Yes
B7006543,33,M,UK,7,0,1,1400,2,Garage,3,No
B21747030,46,M,UK,9,0,2,1400,4,Garage,8,No
A51684260,54,F,UK,20,0,0,1200,3,Drive,6,No
B19577281,61,F,UK,15,0,3,1400,2,Garage,2,No
A72866272,62,M,UK,2,8,0,1200,6,Garage,11,Yes
A19358888,26,F,UK,1,0,3,1400,4,Garage,15,No
B77688571,39,F,UK,9,0,3,1400,3,Garage,3,No
B39570387,57,M,UK,32,4,3,1400,5,Garage,4,Yes
B24671349,49,F,UK,15,0,2,1400,5,Road,1,Yes
B25228459,45,M,UK,7,0,1,1200,3,Garage,6,No
A13163286,53,F,UK,36,0,1,1400,2,Road,11,No
A80377716,38,F,UK,11,0,1,1200,3,Drive,6,No
B9301673,30,M,UK,12,0,4,1200,3,Garage,9,No
B35877969,46,F,UK,20,0,4,1200,4,Garage,1,No
A59696172,21,F,UK,3,0,3,1200,4,Drive,1,Yes
A2498641,71,F,UK,4,4,0,1200,5,Drive,1,Yes
A80099881,47,F,UK,19,0,2,1600,2,Garage,6,No
A31011609,68,M,UK,24,0,1,1200,6,Garage,5,No
B46853731,59,M,UK,13,0,1,1600,6,Garage,3,No
A94388733,47,M,UK,6,0,3,1400,2,Garage,4,No
A1684159,35,M,UK,17,0,0,1200,5,Garage,15,No
B98435298,39,M,UK,19,0,1,1600,2,Garage,1,No
B42888554,68,F,UK,46,0,1,1200,2,Garage,2,No
A74059457,77,F,UK,40,0,4,1200,4,Garage,9,Yes
A32565675,54,F,UK,36,0,4,1200,4,Garage,6,No
A33936213,19,F,UK,1,0,2,1600,6,Garage,3,Yes
B681990,29,M,UK,12,0,1,1400,2,Garage,1,No
A18937970,45,M,UK,4,0,1,1400,6,Garage,8,No
A64379183,50,M,UK,2,0,4,1400,4,Garage,6,No
B77919773,53,M,UK,22,0,0,1200,5,Road,3,Yes
A83821531,62,M,UK,33,0,4,1600,4,Road,11,Yes
A62741040,80,M,UK,34,4,2,1200,4,Road,16,Yes
A42985178,51,M,UK,16,0,0,1600,5,Road,4,Yes
A21357006,49,M,UK,7,8,2,1200,4,Garage,16,Yes
B68532602,44,F,UK,5,0,3,1200,2,Garage,2,No
A53423004,32,M,UK,5,0,4,1200,2,Garage,1,No
A92292429,74,F,UK,38,0,2,1200,4,Garage,16,Yes
B64212479,77,F,UK,47,0,4,1200,5,Garage,2,Yes
A3253121,56,M,UK,25,0,3,1200,4,Garage,2,No
B11166185,69,F,UK,49,0,3,1400,3,Garage,15,Yes
A30629669,41,F,UK,19,0,2,1400,4,Garage,15,No
B45441727,58,F,UK,4,0,3,1200,2,Garage,9,No
B36963073,51,M,UK,12,0,3,1400,3,Drive,2,No
A29551141,47,F,UK,4,0,3,1200,4,Road,13,No
B31392445,37,F,UK,20,0,3,1200,6,Road,12,No
A73219647,74,M,UK,40,0,4,1800,7,Road,17,Yes
B39334411,71,M,UK,24,0,4,1600,4,Drive,2,Yes
A35150516,37,F,UK,5,0,3,1400,6,Drive,1,No
B1284054,35,F,UK,2,0,4,1600,6,Garage,3,No
B99894967,55,F,UK,18,8,0,1200,4,Drive,2,Yes
B78634719,78,F,UK,19,0,2,1200,6,Road,3,Yes
B22030366,78,M,UK,42,8,2,1200,4,Garage,8,Yes
B96144924,69,M,UK,11,4,3,1400,3,Garage,1,Yes
A78067534,47,M,UK,17,0,0,1800,4,Garage,1,No
A86618796,29,M,UK,6,0,3,1600,3,Garage,3,No
B97024362,44,M,UK,1,0,2,1400,5,Garage,18,No
B52372485,80,F,UK,15,0,4,1200,5,Drive,1,Yes
A50333066,54,F,UK,11,0,0,1800,7,Garage,3,Yes
A81622819,28,F,UK,1,0,3,1400,6,Garage,10,No
A30414520,53,M,UK,6,8,0,1400,3,Road,6,Yes
B51576861,40,F,UK,12,0,2,1200,6,Drive,5,No
B62935483,34,F,UK,6,0,2,1400,3,Road,19,No
B60619134,76,F,UK,4,0,2,1400,6,Garage,11,Yes
A74611227,55,F,UK,19,4,1,1200,6,Garage,3,Yes
B39783381,19,F,UK,1,0,4,1600,3,Garage,7,Yes
A11994202,71,M,UK,22,0,2,1600,7,Drive,3,Yes
A59779140,52,F,UK,3,0,4,1200,3,Garage,1,No
A52959461,67,F,UK,41,0,3,1600,4,Garage,7,Yes
A18817838,58,F,UK,13,0,1,1400,7,Garage,1,No
A73865289,66,F,UK,47,0,1,1400,3,Road,1,Yes
B96794244,33,F,UK,16,0,2,1200,3,Garage,11,No
B28776162,32,F,UK,11,0,2,1200,5,Drive,13,No
B79962234,80,M,UK,28,0,2,1600,6,Road,13,Yes
A12862598,51,M,UK,6,8,2,1400,3,Garage,3,Yes
B51169633,42,M,UK,9,0,3,1200,3,Garage,12,No
B40309299,39,F,UK,6,0,4,1400,5,Garage,16,No
B81363668,48,M,UK,16,8,0,2400,4,Road,1,Yes
B68650292,22,F,UK,4,0,4,1600,5,Drive,1,Yes
B70923747,19,F,UK,1,0,2,1200,3,Garage,3,No
A30459322,53,F,UK,23,0,4,1800,5,Road,1,Yes
A19917770,33,M,UK,1,0,2,1600,5,Road,5,Yes
B87870350,55,Male,UK,9,0,1,1600,5,Garage,4,No
B326377,19,M,UK,1,0,2,1200,2,Garage,2,No
A11068090,64,F,UK,22,0,0,1400,2,Drive,10,No
B15929482,71,M,UK,6,0,4,1200,6,Garage,6,No
A60304203,60,F,UK,14,0,1,1400,6,Garage,2,No
A51259777,30,F,UK,12,0,2,1200,2,Road,13,No
B10295385,18,F,UK,1,0,4,1400,6,Garage,2,Yes
A6323956,29,F,UK,7,0,0,1200,5,Garage,9,No
B17166421,32,F,UK,4,0,4,1600,4,Road,17,Yes
B58598029,38,M,UK,19,8,0,1800,7,Garage,1,Yes
B6524440,18,M,UK,1,0,3,1200,3,Garage,11,Yes
B95267945,75,M,UK,24,0,3,1400,3,Garage,2,No
A42827848,74,M,UK,22,0,2,1400,5,Garage,8,No
A45980317,75,F,UK,16,0,2,1200,6,Drive,14,Yes
A82644498,76,F,UK,35,0,1,2000,5,Garage,1,Yes
A63921459,40,M,UK,18,8,4,1600,5,Garage,3,Yes
A11680136,26,F,UK,8,0,3,1200,2,Road,7,No
A42177561,67,M,UK,18,4,0,1400,5,Garage,17,Yes
A11306512,52,F,UK,24,0,3,1200,2,Garage,4,No
A6810185,63,F,UK,46,0,2,1200,6,Garage,2,No
A56503001,46,M,UK,27,0,4,1200,6,Garage,6,No
A39163522,70,M,UK,46,0,4,1800,3,Garage,2,No
A8903324,63,M,UK,30,0,0,1200,6,Garage,13,No
A12441692,30,M,UK,4,0,3,1400,6,Garage,2,No
B7108628,57,M,UK,40,0,3,1400,6,Garage,18,No
B22933871,45,F,UK,14,0,1,1400,4,Road,1,Yes
A5126613,74,M,UK,54,0,4,1200,3,Garage,3,No
A32002774,57,F,UK,33,0,1,1200,6,Drive,1,Yes
A30568862,50,M,UK,20,0,1,1400,6,Garage,1,No
B96078116,78,M,UK,49,0,4,1200,2,Garage,4,No
A85107710,54,M,UK,18,8,3,1600,7,Road,1,Yes
B47225215,66,M,UK,20,0,3,1200,3,Garage,2,No
B49390374,56,M,UK,15,0,2,1200,5,Garage,15,Yes
A57845300,56,F,UK,6,0,4,1200,2,Garage,6,No
A41817882,70,M,UK,37,0,3,1400,3,Garage,5,No
B6695601,55,M,UK,19,0,1,1600,5,Garage,5,No
A44348600,62,M,UK,29,0,0,1600,2,Garage,5,No
A6003176,61,M,UK,36,0,1,1400,7,Road,3,Yes
A73841569,67,F,UK,16,0,4,1400,6,Garage,3,No
A17214820,46,M,UK,3,0,2,1200,2,Garage,2,No
A23789855,23,F,UK,6,0,1,1600,6,Garage,14,Yes
B76651260,52,F,UK,32,0,0,1400,5,Drive,4,Yes
B54010958,55,F,UK,30,0,1,1400,7,Garage,2,No
B21909689,60,M,UK,4,0,2,1200,2,Drive,1,No
B10099901,50,F,UK,4,8,0,1200,4,Drive,4,Yes
B95481430,52,M,UK,21,0,3,1200,2,Drive,2,No
A42399500,73,F,UK,27,0,4,1800,4,Garage,1,Yes
B69297054,56,M,UK,23,0,0,1200,6,Road,1,Yes
A73890630,80,M,UK,23,0,4,1400,6,Garage,3,Yes
B76670454,80,M,UK,10,0,2,1400,4,Garage,1,No
B18591286,53,F,UK,16,0,2,1400,7,Garage,1,No
A96349472,65,M,UK,24,0,2,1400,3,Garage,1,No
A84849147,55,F,UK,29,0,0,1200,6,Road,8,Yes
A48717552,43,F,UK,7,0,4,1600,2,Road,15,Yes
B88673477,32,F,UK,5,0,4,1800,7,Garage,2,No
B83733097,76,M,UK,9,0,0,1200,6,Garage,4,No
B72344504,69,F,UK,5,0,2,1400,2,Garage,7,No
B27174045,32,F,UK,7,8,4,1400,5,Garage,8,Yes
B89038244,32,M,UK,12,0,2,1400,4,Garage,1,No
A76793399,76,M,UK,28,8,1,1200,3,Road,2,Yes
B85989008,57,F,UK,22,0,3,1400,2,Garage,5,No
B64599096,75,M,UK,16,8,1,1400,4,Garage,5,Yes
B88041980,37,F,UK,2,0,2,1200,4,Road,3,No
B98382668,24,F,UK,6,0,0,1600,5,Garage,5,Yes
B16345232,78,F,UK,45,0,1,1400,3,Garage,3,Yes
A52019285,21,M,UK,2,0,1,1400,2,Road,6,Yes
A84797008,56,F,UK,39,0,2,1200,5,Garage,2,No
A21266427,72,F,UK,33,0,1,1400,4,Road,2,Yes
A72163674,47,M,UK,10,0,4,1400,4,Garage,10,No
A92265170,68,F,UK,7,4,3,1400,7,Garage,1,Yes
A80172008,56,F,UK,16,0,1,1200,5,Garage,3,No
A2212350,57,M,UK,4,0,0,1400,6,Garage,1,No
B75781931,78,M,UK,42,0,2,1200,2,Drive,1,No
B1450093,38,M,UK,17,0,2,1800,6,Drive,1,No
B50274538,41,M,UK,3,0,1,1200,5,Drive,13,No
B25730187,25,M,UK,7,0,1,1200,4,Road,1,No
A98833280,77,M,UK,2,0,3,1600,4,Garage,4,No
B33019330,32,M,UK,8,0,1,1400,6,Garage,5,No
B68292348,25,F,UK,2,0,4,1200,2,Road,3,No
A17509295,38,F,UK,13,0,2,1400,6,Garage,6,No
B98896396,65,F,UK,28,0,3,1200,2,Garage,1,No
A42902847,42,F,UK,10,0,1,1400,2,Road,2,No
A84546837,48,F,UK,2,0,4,1400,6,Garage,2,No
A44248411,58,F,UK,40,0,2,1400,4,Garage,9,No
B40158261,61,M,UK,21,8,1,1800,4,Garage,1,Yes
A39700364,56,M,UK,31,0,2,1400,5,Garage,5,No
A33809343,61,F,UK,6,0,2,1200,5,Road,1,Yes
A90439381,54,M,UK,24,0,1,1200,6,Garage,18,No
B73200148,34,F,UK,12,0,0,1400,2,Garage,1,No
A54520105,40,F,UK,8,8,1,1600,3,Garage,8,Yes
A77809371,77,M,UK,60,0,4,1800,5,Garage,13,Yes
A52177098,70,F,UK,29,0,3,1200,4,Garage,1,Yes
A25408390,66,F,UK,36,0,3,1200,4,Garage,4,No
A23039803,38,F,UK,15,0,4,1600,5,Road,9,Yes
B54137643,43,F,UK,1,4,4,1600,6,Garage,6,No
B365389,52,F,UK,30,0,0,1200,5,Drive,4,Yes
A23056236,31,M,UK,5,0,0,1200,6,Garage,11,No
B98686380,40,F,UK,6,0,4,1600,3,Garage,14,No
A80244006,32,M,UK,2,0,3,1400,7,Road,2,Yes
B9431262,67,F,UK,31,0,4,1600,7,Road,1,Yes
A24145454,42,F,UK,1,0,4,1600,5,Garage,16,No
A75954535,74,M,UK,6,0,4,1400,3,Road,12,Yes
A41551681,75,F,Ireland,14,0,4,1400,4,Garage,2,Yes
B45825325,53,F,UK,4,0,4,1400,6,Garage,15,No
B86732988,72,F,UK,2,0,0,1600,7,Road,2,Yes
B86473253,67,F,UK,24,0,1,1200,4,Garage,2,No
A52751778,70,M,UK,22,4,4,1800,4,Garage,2,Yes
A58772800,27,F,UK,2,0,0,1200,2,Garage,2,No
B93132112,68,M,UK,11,0,4,1200,6,Road,10,Yes
A29722075,18,F,UK,1,0,1,1400,5,Road,1,Yes
A7972778,58,M,UK,9,0,3,1200,3,Garage,20,No
B16637704,35,M,UK,1,0,3,1400,7,Garage,10,No
B12830361,72,M,UK,30,4,4,1200,4,Garage,2,Yes
B8836314,18,F,UK,1,0,4,1400,6,Garage,3,No
B4303735,71,M,UK,54,0,0,1200,3,Garage,1,No
B69877585,21,M,UK,1,0,0,1400,4,Road,6,Yes
B34231405,19,M,UK,1,0,0,1200,5,Drive,8,Yes
B1315555,34,F,UK,4,0,0,1200,5,Drive,9,No
A18817915,69,M,UK,41,0,0,1600,4,Drive,1,Yes
A20562255,55,F,UK,12,0,0,1200,4,Road,1,No
A62049387,50,F,UK,1,0,3,1600,5,Garage,3,No
A88359313,72,M,UK,8,0,2,1400,4,Garage,12,No
B80886703,32,M,UK,14,0,1,1200,4,Garage,13,No
B61725245,44,M,UK,17,4,0,1200,6,Garage,1,Yes
B97386426,53,M,UK,28,0,3,1400,2,Road,2,Yes
B27235532,41,F,UK,1,8,3,1400,3,Road,15,Yes
B97277050,50,F,UK,15,0,3,1600,4,Drive,5,No
B81670295,76,F,UK,31,0,4,1200,4,Drive,4,Yes
A64055321,72,F,UK,9,0,3,1200,4,Garage,14,Yes
B99804347,55,F,UK,6,8,4,1200,6,Road,1,Yes
B93518531,78,F,UK,51,0,4,1400,5,Road,6,Yes
A50703572,61,M,UK,44,0,4,2000,6,Garage,4,Yes
B40523288,20,F,UK,3,0,4,1200,2,Drive,1,No
B16012071,34,M,UK,13,0,1,1400,4,Road,1,Yes
A34068317,66,M,UK,4,0,3,1800,3,Garage,2,Yes
B79686259,39,M,UK,8,0,2,1400,5,Road,19,Yes
A56466841,68,M,UK,5,4,1,1200,2,Garage,16,Yes
A99928373,32,F,UK,9,0,2,1200,4,Garage,3,No
B46972845,64,F,UK,6,0,2,1200,6,Garage,15,Yes
B34526711,55,M,UK,4,0,0,1200,2,Garage,19,No
B17620861,60,F,UK,39,0,1,1400,3,Garage,2,No
B56393765,76,M,UK,40,0,4,1400,2,Drive,6,No
A58953573,37,M,UK,16,0,0,1400,4,Road,19,Yes
B25240521,20,M,UK,1,0,2,1200,6,Drive,14,Yes
A5224769,39,F,UK,3,0,1,1200,4,Garage,2,No
A86995718,71,M,UK,19,0,4,1200,5,Garage,3,No
B39754648,70,F,UK,35,0,4,1400,6,Garage,12,Yes
A62624840,32,M,UK,3,4,0,1600,6,Garage,4,Yes
B47175135,27,F,UK,2,0,1,1600,7,Road,10,Yes
A82227443,58,F,UK,6,0,0,1800,7,Road,4,Yes
B52431913,20,M,UK,2,0,3,1600,4,Garage,2,Yes
B23484031,66,M,UK,23,0,0,1200,2,Garage,7,No
A28770834,38,M,UK,5,0,2,1600,7,Garage,2,No
B5080033,37,M,UK,3,4,1,1200,4,Garage,18,Yes
B77137967,55,M,UK,18,0,0,1200,3,Garage,6,No
B81440993,56,F,UK,5,0,2,1400,4,Road,14,Yes
B14730827,34,F,UK,16,0,3,1400,3,Garage,1,No
B87354628,33,M,UK,6,0,1,1600,4,Drive,1,No
B56002808,69,M,UK,25,0,3,1600,6,Garage,1,Yes
A66478523,28,M,UK,3,8,4,1400,2,Road,1,Yes
A96352766,51,M,UK,13,0,3,1200,6,Garage,11,No
A55335834,75,M,UK,21,0,2,1200,6,Road,3,Yes
A36623452,26,F,UK,5,0,0,1200,6,Garage,3,No
A12432880,46,M,UK,28,0,3,1400,4,Garage,16,No
B14043782,45,M,UK,28,0,4,1200,3,Drive,5,No
B32678593,32,M,UK,2,0,1,1600,4,Garage,6,No
